epoch,loss_train,acc_train,loss_val,acc_val
1,1.946947693824768,0.15327380952380953,1.9589447975158691,0.1056547619047619
2,1.9468162059783936,0.15178571428571427,1.9584547281265259,0.10714285714285714
3,1.946689248085022,0.15625,1.9579801559448242,0.10863095238095238
4,1.9465662240982056,0.15625,1.9575215578079224,0.10863095238095238
5,1.9464476108551025,0.15625,1.9570773839950562,0.10863095238095238
6,1.9463330507278442,0.15625,1.9566476345062256,0.11011904761904762
7,1.9462217092514038,0.15773809523809523,1.9562312364578247,0.11011904761904762
8,1.94611394405365,0.15773809523809523,1.9558281898498535,0.11011904761904762
9,1.9460095167160034,0.15773809523809523,1.955437421798706,0.10863095238095238
10,1.9459075927734375,0.16071428571428573,1.9550590515136719,0.10863095238095238
11,1.945809006690979,0.16071428571428573,1.9546922445297241,0.10863095238095238
12,1.9457128047943115,0.16071428571428573,1.9543367624282837,0.10863095238095238
13,1.9456191062927246,0.16220238095238096,1.9539923667907715,0.10714285714285714
14,1.9455275535583496,0.1636904761904762,1.953658103942871,0.10714285714285714
15,1.9454386234283447,0.1636904761904762,1.953334093093872,0.10714285714285714
16,1.945351243019104,0.16517857142857142,1.9530194997787476,0.10714285714285714
17,1.9452661275863647,0.16517857142857142,1.9527143239974976,0.10714285714285714
18,1.9451828002929688,0.16517857142857142,1.9524179697036743,0.10714285714285714
19,1.945101261138916,0.16517857142857142,1.952130675315857,0.10714285714285714
20,1.945021152496338,0.16517857142857142,1.951851487159729,0.10714285714285714
21,1.9449427127838135,0.16517857142857142,1.9515804052352905,0.10714285714285714
22,1.9448654651641846,0.16517857142857142,1.9513168334960938,0.10714285714285714
23,1.9447896480560303,0.16517857142857142,1.9510608911514282,0.10863095238095238
24,1.9447152614593506,0.16666666666666666,1.9508123397827148,0.11011904761904762
25,1.9446418285369873,0.16815476190476192,1.9505705833435059,0.11011904761904762
26,1.9445695877075195,0.16666666666666666,1.9503353834152222,0.11011904761904762
27,1.9444985389709473,0.16517857142857142,1.9501069784164429,0.11011904761904762
28,1.9444284439086914,0.16666666666666666,1.9498846530914307,0.11160714285714286
29,1.9443591833114624,0.16815476190476192,1.949668288230896,0.11160714285714286
