epoch,loss_train,acc_train,loss_val,acc_val
1,1.9454567432403564,0.15922619047619047,1.4301443099975586,0.7455357142857143
2,1.4756128787994385,0.7336309523809523,1.178370475769043,0.7589285714285714
3,1.2644143104553223,0.7440476190476191,1.0519417524337769,0.7589285714285714
4,1.1509500741958618,0.7395833333333334,0.9766600728034973,0.7619047619047619
5,1.0789563655853271,0.7395833333333334,0.9268981218338013,0.7619047619047619
6,1.0282193422317505,0.7440476190476191,0.8917441368103027,0.7604166666666666
7,0.9899096488952637,0.7455357142857143,0.8657474517822266,0.7648809523809523
8,0.9595740437507629,0.7470238095238095,0.8458688855171204,0.7663690476190477
9,0.9347119927406311,0.7455357142857143,0.83027583360672,0.7678571428571429
10,0.9138020277023315,0.7485119047619048,0.8177958130836487,0.7678571428571429
11,0.8958592414855957,0.7544642857142857,0.8076435327529907,0.7693452380952381
12,0.8802136182785034,0.7604166666666666,0.7992728352546692,0.7708333333333334
13,0.866391658782959,0.7619047619047619,0.7922925353050232,0.7738095238095238
14,0.8540471196174622,0.7648809523809523,0.7864159345626831,0.7738095238095238
15,0.8429204225540161,0.7648809523809523,0.7814272046089172,0.7723214285714286
16,0.8328118920326233,0.7738095238095238,0.7771621942520142,0.7723214285714286
17,0.8235654234886169,0.7738095238095238,0.7734931707382202,0.7723214285714286
18,0.8150572180747986,0.7767857142857143,0.7703203558921814,0.7723214285714286
19,0.8071866631507874,0.7767857142857143,0.7675638794898987,0.7723214285714286
20,0.7998718023300171,0.7767857142857143,0.7651597857475281,0.7738095238095238
21,0.7930452227592468,0.7782738095238095,0.7630560994148254,0.7767857142857143
22,0.7866503596305847,0.7797619047619048,0.7612102627754211,0.7738095238095238
23,0.7806395292282104,0.7782738095238095,0.7595871686935425,0.7723214285714286
24,0.7749723792076111,0.7797619047619048,0.7581579089164734,0.7738095238095238
25,0.7696146368980408,0.7767857142857143,0.7568978071212769,0.7842261904761905
26,0.7645362019538879,0.7901785714285714,0.7557863593101501,0.7842261904761905
27,0.7597113847732544,0.7901785714285714,0.7548061609268188,0.7857142857142857
28,0.7551181316375732,0.7931547619047619,0.7539423108100891,0.7827380952380952
29,0.7507361769676208,0.7931547619047619,0.7531823515892029,0.7827380952380952
30,0.7465487122535706,0.7946428571428571,0.7525150179862976,0.7797619047619048
31,0.742540180683136,0.7961309523809523,0.7519308924674988,0.7767857142857143
32,0.7386970520019531,0.7976190476190477,0.7514217495918274,0.7752976190476191
33,0.735007107257843,0.7991071428571429,0.7509804964065552,0.7767857142857143
34,0.7314594388008118,0.8020833333333334,0.7506008148193359,0.7752976190476191
35,0.7280445098876953,0.8020833333333334,0.7502769827842712,0.7752976190476191
36,0.7247530817985535,0.8020833333333334,0.7500043511390686,0.7738095238095238
37,0.721577525138855,0.8035714285714286,0.7497785091400146,0.7738095238095238
38,0.7185103297233582,0.8020833333333334,0.749595582485199,0.7738095238095238
39,0.7155449986457825,0.8035714285714286,0.7494520545005798,0.7738095238095238
40,0.7126753926277161,0.8035714285714286,0.7493449449539185,0.7752976190476191
41,0.7098961472511292,0.8050595238095238,0.7492713928222656,0.7752976190476191
42,0.7072020173072815,0.8065476190476191,0.7492291331291199,0.7752976190476191
43,0.7045884132385254,0.8095238095238095,0.7492156624794006,0.7752976190476191
44,0.7020509243011475,0.8095238095238095,0.7492290735244751,0.7738095238095238
45,0.6995858550071716,0.8110119047619048,0.7492674589157104,0.7738095238095238
46,0.697189211845398,0.8110119047619048,0.7493292093276978,0.7738095238095238
47,0.6948577165603638,0.8110119047619048,0.7494128346443176,0.7738095238095238
48,0.6925880312919617,0.8095238095238095,0.7495167851448059,0.7738095238095238
49,0.6903774738311768,0.8095238095238095,0.7496398091316223,0.7738095238095238
50,0.6882229447364807,0.8110119047619048,0.7497807741165161,0.7723214285714286
51,0.6861221790313721,0.8110119047619048,0.7499386072158813,0.7708333333333334
52,0.6840726137161255,0.8110119047619048,0.7501121759414673,0.7708333333333334
53,0.682072103023529,0.8110119047619048,0.7503006458282471,0.7708333333333334
54,0.6801182627677917,0.8110119047619048,0.7505031228065491,0.7708333333333334
55,0.6782094240188599,0.8110119047619048,0.7507189512252808,0.7708333333333334
56,0.676343560218811,0.8110119047619048,0.7509469985961914,0.7708333333333334
57,0.6745190620422363,0.8110119047619048,0.7511869668960571,0.7708333333333334
58,0.6727339625358582,0.8110119047619048,0.7514378428459167,0.7693452380952381
59,0.6709870100021362,0.8125,0.7516993284225464,0.7693452380952381
60,0.6692764759063721,0.8125,0.7519707083702087,0.7693452380952381
61,0.6676012873649597,0.8125,0.7522515058517456,0.7693452380952381
